TahunKelulusan,JK,Prodi,Jenis,Jurusan,Ayah,Ibu,Hasil,UN,IPK
2016,Perempuan,TI,SMAN,IPA,MENENGAH,DASAR,5.000-20.000,Kurang,Sangat Memuaskan
2016,Perempuan,TI,SMAN,IPA,MENENGAH,DASAR,100-500,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,TINGGI,MENENGAH,5.000-20.000,Kurang,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,DASAR,MENENGAH,1.000-2.000,Sangat Baik,Sangat Memuaskan
2016,Perempuan,TI,SMAN,IPA,TINGGI,TINGGI,1.000-2.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,TINGGI,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,TI,MAN,IPA,TINGGI,TINGGI,5.000-20.000,Baik,Sangat Memuaskan
2016,Perempuan,SI,SMKN,TEKNIK,DASAR,DASAR,500-1.000,Kurang,Sangat Memuaskan
2016,Perempuan,SI,SMAN,IPA,MENENGAH,DASAR,1.000-2.000,Baik,Sangat Memuaskan
2016,Perempuan,SI,SMAN,IPA,TINGGI,MENENGAH,1.000-2.000,Baik,Sangat Memuaskan
2016,Perempuan,SI,SMAN,IPA,TINGGI,MENENGAH,2.000-5.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMAN,IPA,MENENGAH,TINGGI,1.000-2.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMKN,TEKNIK,MENENGAH,DASAR,2.000-5.000,Kurang,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMAN,IPA,MENENGAH,DASAR,100-500,Kurang,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMAN,IPA,DASAR,DASAR,500-1.000,Kurang,Sangat Memuaskan
2016,Perempuan,Fisika,SMAN,IPA,DASAR,DASAR,100-500,Baik,Sangat Memuaskan
2016,Laki-laki,Peternakan,SMAN,IPA,MENENGAH,MENENGAH,500-1.000,Baik,Sangat Memuaskan
2016,Laki-laki,Biologi,MAN,IPS,TINGGI,MENENGAH,2.000-5.000,Baik,Cumlaude
2016,Perempuan,Peternakan,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Sangat Baik,Cumlaude
2016,Laki-laki,Biologi,MAN,IPS,TINGGI,TINGGI,5.000-20.000,Kurang,Cumlaude
2016,Laki-laki,Peternakan,MAS,IPS,DASAR,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Laki-laki,Biologi,MAN,IPS,DASAR,TINGGI,1.000-2.000,Kurang,Cumlaude
2016,Perempuan,Peternakan,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Sangat Baik,Cumlaude
2016,Perempuan,Kimia,SMAN,IPA,DASAR,DASAR,1.000-2.000,Baik,Sangat Memuaskan
2016,Laki-laki,Kimia,MAN,IPS,TINGGI,TINGGI,1.000-2.000,Sangat Baik,Cumlaude
2016,Perempuan,Fisika,SMAN,IPA,MENENGAH,MENENGAH,5.000-20.000,Baik,Sangat Memuaskan
2016,Perempuan,SI,SMAN,IPA,MENENGAH,TINGGI,5.000-20.000,Baik,Sangat Memuaskan
2016,Perempuan,Biologi,SMAN,IPA,MENENGAH,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Perempuan,Fisika,SMAN,IPA,TINGGI,MENENGAH,2.000-5.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,Fisika,MAN,IPS,MENENGAH,MENENGAH,500-1.000,Sangat Baik,Cumlaude
2016,Laki-laki,Fisika,MAN,IPS,DASAR,DASAR,100-500,Sangat Baik,Cumlaude
2016,Laki-laki,Fisika,MAN,IPS,MENENGAH,TINGGI,2.000-5.000,Sangat Baik,Cumlaude
2016,Perempuan,Fisika,SMAN,IPA,DASAR,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Perempuan,SI,SMAN,IPA,TINGGI,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,Biologi,MAN,IPS,MENENGAH,DASAR,1.000-2.000,Kurang,Cumlaude
2016,Perempuan,Biologi,SMAN,IPA,TINGGI,TINGGI,2.000-5.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,Biologi,MAN,IPS,DASAR,MENENGAH,500-1.000,Baik,Cumlaude
2016,Perempuan,Biologi,SMAN,IPA,DASAR,DASAR,1.000-2.000,Baik,Sangat Memuaskan
2016,Laki-laki,Biologi,MAN,IPS,DASAR,MENENGAH,500-1.000,Baik,Cumlaude
2016,Perempuan,Biologi,MAN,IPA,MENENGAH,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Biologi,SMAN,IPS,DASAR,DASAR,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,Biologi,MAN,IPA,TINGGI,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Biologi,SMAN,IPS,DASAR,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Perempuan,Biologi,MAN,IPA,DASAR,DASAR,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Biologi,SMAN,IPA,DASAR,DASAR,100-500,Baik,Sangat Memuaskan
2016,Laki-laki,Biologi,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Biologi,MAS,IPA,TINGGI,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Biologi,SMAN,IPA,MENENGAH,DASAR,1.000-2.000,Baik,Sangat Memuaskan
2016,Perempuan,Biologi,SMAN,IPA,MENENGAH,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,Biologi,SMAS,IPS,TINGGI,MENENGAH,500-1.000,Baik,Cumlaude
2016,Perempuan,Biologi,SMAN,IPA,TINGGI,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,Biologi,SMKN,EKONOMI,DASAR,MENENGAH,500-1.000,Sangat Baik,Cumlaude
2016,Perempuan,Biologi,SMAN,IPA,TINGGI,TINGGI,2.000-5.000,Sangat Baik,Sangat Memuaskan
2016,Perempuan,Biologi,SMKN,TEKNIK,MENENGAH,MENENGAH,500-1.000,Baik,Sangat Memuaskan
2016,Perempuan,Biologi,SMKS,TEKNIK,DASAR,DASAR,100-500,Kurang,Sangat Memuaskan
2016,Perempuan,Kimia,SMAS,IPS,MENENGAH,DASAR,5.000-20.000,Sangat Baik,Cukup
2016,Laki-laki,Peternakan,SMKN,TEKNIK,MENENGAH,MENENGAH,1.000-2.000,Baik,Sangat Memuaskan
2016,Laki-laki,Peternakan,SMAN,IPS,MENENGAH,TINGGI,500-1.000,Baik,Memuaskan
2016,Laki-laki,Peternakan,SMAN,IPA,TINGGI,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Peternakan,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Sangat Baik,Cumlaude
2016,Perempuan,Peternakan,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Sangat Baik,Cumlaude
2016,Laki-laki,Peternakan,SMAN,IPS,MENENGAH,MENENGAH,500-1.000,Kurang,Cumlaude
2016,Perempuan,Peternakan,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Sangat Baik,Cumlaude
2016,Laki-laki,Peternakan,MAS,IPA,MENENGAH,DASAR,100-500,Cukup,Cumlaude
2016,Laki-laki,Peternakan,SMAN,IPS,DASAR,DASAR,100-500,Baik,Cumlaude
2016,Laki-laki,Peternakan,SMAN,IPS,DASAR,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Laki-laki,Peternakan,SMAN,IPA,DASAR,DASAR,1.000-2.000,Baik,Cumlaude
2016,Perempuan,Peternakan,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Sangat Baik,Cumlaude
2016,Perempuan,Biologi,SMKN,TEKNIK,MENENGAH,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMAN,IPA,TINGGI,TINGGI,1.000-2.000,Cukup,Memuaskan
2016,Laki-laki,Arsitektur,SMAN,IPA,MENENGAH,MENENGAH,500-1.000,Kurang,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMAN,IPA,TINGGI,TINGGI,500-1.000,Cukup,Sangat Memuaskan
2016,Perempuan,Arsitektur,SMAN,IPA,MENENGAH,DASAR,1.000-2.000,Kurang,Memuaskan
2016,Laki-laki,Arsitektur,MAN,IPA,TINGGI,MENENGAH,1.000-2.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMAN,IPA,DASAR,DASAR,100-500,Kurang,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMAN,IPS,DASAR,DASAR,500-1.000,Kurang,Memuaskan
2016,Laki-laki,Arsitektur,SMKN,TEKNIK,MENENGAH,MENENGAH,500-1.000,Kurang,Sangat Memuaskan
2016,Perempuan,Arsitektur,SMAN,IPA,TINGGI,TINGGI,5.000-20.000,Baik,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMAN,IPA,TINGGI,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMAN,IPA,TINGGI,TINGGI,1.000-2.000,Baik,Memuaskan
2016,Perempuan,Arsitektur,SMAN,IPA,TINGGI,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMKN,TEKNIK,DASAR,DASAR,1.000-2.000,Baik,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMAN,IPA,TINGGI,TINGGI,5.000-20.000,Baik,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMAN,IPA,TINGGI,DASAR,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMKN,TEKNIK,MENENGAH,MENENGAH,1.000-2.000,Baik,Memuaskan
2016,Perempuan,Arsitektur,SMAN,IPA,TINGGI,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,Arsitektur,SMKN,TEKNIK,TINGGI,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Arsitektur,SMAN,IPA,TINGGI,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Arsitektur,SMAS,IPS,DASAR,MENENGAH,500-1.000,Baik,Sangat Memuaskan
2016,Perempuan,Arsitektur,SMAN,IPA,TINGGI,MENENGAH,1.000-2.000,Kurang,Sangat Memuaskan
2016,Laki-laki,TI,SMAS,IPS,TINGGI,TINGGI,5.000-20.000,Sangat Baik,Cukup
2016,Laki-laki,TI,MAS,IPA,DASAR,DASAR,500-1.000,Kurang,Memuaskan
2016,Laki-laki,TI,SMAN,IPA,MENENGAH,TINGGI,1.000-2.000,Kurang,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,TINGGI,TINGGI,1.000-2.000,Kurang,Sangat Memuaskan
2016,Perempuan,TI,SMAN,IPA,TINGGI,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,TI,SMAN,IPA,TINGGI,MENENGAH,2.000-5.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,TINGGI,DASAR,2.000-5.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,TI,MAN,IPS,MENENGAH,MENENGAH,500-1.000,Sangat Baik,Cumlaude
2016,Laki-laki,TI,SMAN,IPA,TINGGI,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,MAN,IPS,MENENGAH,TINGGI,2.000-5.000,Sangat Baik,Cumlaude
2016,Laki-laki,TI,MAN,IPS,TINGGI,TINGGI,5.000-20.000,Baik,Cumlaude
2016,Perempuan,TI,SMAN,IPS,DASAR,MENENGAH,500-1.000,Baik,Sangat Memuaskan
2016,Perempuan,TI,MAN,IPA,MENENGAH,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,MAN,IPS,DASAR,MENENGAH,100-500,Baik,Cumlaude
2016,Laki-laki,TI,SMAN,IPA,TINGGI,TINGGI,1.000-2.000,Baik,Sangat Memuaskan
2016,Perempuan,Fisika,SMAN,IPA,TINGGI,DASAR,500-1.000,Kurang,Sangat Memuaskan
2016,Laki-laki,Fisika,MAN,IPS,TINGGI,MENENGAH,2.000-5.000,Baik,Cumlaude
2016,Laki-laki,Fisika,MAN,IPS,MENENGAH,MENENGAH,1.000-2.000,Baik,Cumlaude
2016,Laki-laki,Fisika,MAN,IPS,DASAR,MENENGAH,1.000-2.000,Sangat Baik,Cumlaude
2016,Laki-laki,Fisika,MAN,IPS,MENENGAH,MENENGAH,1.000-2.000,Baik,Cumlaude
2016,Laki-laki,Fisika,MAN,IPS,DASAR,DASAR,100-500,Baik,Cumlaude
2016,Laki-laki,Fisika,SMAN,IPA,MENENGAH,MENENGAH,1.000-2.000,Kurang,Sangat Memuaskan
2016,Perempuan,Fisika,SMAN,IPA,DASAR,MENENGAH,500-1.000,Baik,Sangat Memuaskan
2016,Perempuan,Fisika,SMAN,IPA,DASAR,DASAR,100-500,Kurang,Sangat Memuaskan
2016,Perempuan,Fisika,SMAN,IPA,DASAR,DASAR,100-500,Baik,Sangat Memuaskan
2016,Perempuan,Fisika,SMKN,EKONOMI,MENENGAH,DASAR,500-1.000,Baik,Cumlaude
2016,Perempuan,Kimia,SMAN,IPA,MENENGAH,DASAR,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Kimia,MAN,IPS,DASAR,DASAR,500-1.000,Baik,Cumlaude
2016,Perempuan,Kimia,MAN,IPS,TINGGI,TINGGI,2.000-5.000,Baik,Cumlaude
2016,Perempuan,Kimia,SMAN,IPA,DASAR,DASAR,5.000-20.000,Baik,Sangat Memuaskan
2016,Perempuan,Matematika,SMAN,IPA,TINGGI,TINGGI,1.000-2.000,Baik,Sangat Memuaskan
2016,Perempuan,Matematika,SMAN,IPA,TINGGI,DASAR,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,Matematika,MAS,IPS,DASAR,DASAR,100-500,Baik,Sangat Memuaskan
2016,Perempuan,Matematika,SMAN,IPA,DASAR,MENENGAH,500-1.000,Baik,Sangat Memuaskan
2016,Perempuan,Matematika,SMAN,IPA,DASAR,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Perempuan,Matematika,MAS,IPS,DASAR,DASAR,100-500,Baik,Cumlaude
2016,Perempuan,Peternakan,MAS,IPS,DASAR,DASAR,100-500,Sangat Baik,Sangat Memuaskan
2016,Perempuan,PWK,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Kurang,Sangat Memuaskan
2016,Laki-laki,PWK,SMKN,TEKNIK,MENENGAH,MENENGAH,1.000-2.000,Kurang,Sangat Memuaskan
2016,Perempuan,PWK,SMAN,IPA,MENENGAH,DASAR,5.000-20.000,Kurang,Sangat Memuaskan
2016,Perempuan,Fisika,MAS,IPA,MENENGAH,MENENGAH,1.000-2.000,Kurang,Memuaskan
2016,Laki-laki,Fisika,SMAN,IPA,DASAR,DASAR,100-500,Baik,Sangat Memuaskan
2016,Perempuan,Fisika,MAS,IPA,TINGGI,TINGGI,500-1.000,Kurang,Sangat Memuaskan
2016,Laki-laki,Peternakan,MAS,IPA,MENENGAH,DASAR,500-1.000,Baik,Memuaskan
2016,Perempuan,Peternakan,SMKS,TEKNIK,MENENGAH,MENENGAH,1.000-2.000,Sangat Baik,Cumlaude
2016,Perempuan,Peternakan,SMAN,IPS,DASAR,DASAR,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,SI,MAS,IPS,MENENGAH,DASAR,2.000-5.000,Baik,Cumlaude
2016,Laki-laki,Fisika,MAN,IPA,MENENGAH,MENENGAH,500-1.000,Baik,Memuaskan
2016,Laki-laki,Fisika,SMKS,TEKNIK,DASAR,DASAR,100-500,Kurang,Sangat Memuaskan
2016,Laki-laki,Fisika,SMKS,EKONOMI,MENENGAH,DASAR,500-1.000,Baik,Cumlaude
2016,Perempuan,Fisika,SMAN,IPA,DASAR,DASAR,100-500,Kurang,Sangat Memuaskan
2016,Laki-laki,Fisika,SMAN,IPA,TINGGI,DASAR,2.000-5.000,Kurang,Sangat Memuaskan
2016,Laki-laki,Fisika,SMAN,IPA,DASAR,DASAR,500-1.000,Sangat Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Sangat Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,MENENGAH,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,Peternakan,SMAN,IPA,MENENGAH,MENENGAH,1.000-2.000,Baik,Sangat Memuaskan
2016,Perempuan,Fisika,SMAN,IPA,DASAR,DASAR,5.000-20.000,Baik,Sangat Memuaskan
2016,Perempuan,Kimia,MAN,IPA,DASAR,DASAR,100-500,Kurang,Memuaskan
2016,Laki-laki,Kimia,SMAS,IPA,DASAR,DASAR,100-500,Baik,Sangat Memuaskan
2016,Laki-laki,Matematika,SMKN,TEKNIK,DASAR,DASAR,1.000-2.000,Baik,Memuaskan
2016,Perempuan,Matematika,SMAN,IPA,MENENGAH,DASAR,1.000-2.000,Kurang,Sangat Memuaskan
2016,Perempuan,Matematika,SMAN,IPA,DASAR,DASAR,500-1.000,Sangat Baik,Sangat Memuaskan
2016,Perempuan,Matematika,SMKS,TEKNIK,TINGGI,MENENGAH,2.000-5.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,Fisika,SMAN,IPA,MENENGAH,DASAR,1.000-2.000,Cukup,Sangat Memuaskan
2016,Perempuan,Matematika,SMAN,IPA,DASAR,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Laki-laki,Peternakan,SMAN,IPA,MENENGAH,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Laki-laki,Peternakan,SMKN,PERTANIAN,DASAR,DASAR,1.000-2.000,Kurang,Sangat Memuaskan
2016,Laki-laki,Peternakan,SMAN,IPA,DASAR,DASAR,5.000-20.000,Kurang,Sangat Memuaskan
2016,Perempuan,Peternakan,SMAN,IPA,TINGGI,MENENGAH,1.000-2.000,Kurang,Sangat Memuaskan
2016,Laki-laki,Peternakan,SMKN,TEKNIK,DASAR,DASAR,100-500,Kurang,Sangat Memuaskan
2016,Perempuan,Peternakan,SMAN,IPA,MENENGAH,MENENGAH,1.000-2.000,Sangat Baik,Sangat Memuaskan
2016,Perempuan,Peternakan,SMAN,IPA,DASAR,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Laki-laki,Kimia,SMAN,IPA,MENENGAH,DASAR,100-500,Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,TINGGI,TINGGI,5.000-20.000,Sangat Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMKS,TEKNIK,TINGGI,TINGGI,1.000-2.000,Baik,Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,DASAR,DASAR,100-500,Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,MENENGAH,MENENGAH,1.000-2.000,Kurang,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,TINGGI,DASAR,1.000-2.000,Sangat Baik,Sangat Memuaskan
2016,Perempuan,Kimia,MAN,IPA,TINGGI,TINGGI,2.000-5.000,Kurang,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,MENENGAH,MENENGAH,5.000-20.000,Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,DASAR,DASAR,100-500,Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMKN,PERTANIAN,DASAR,DASAR,100-500,Sangat Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,DASAR,DASAR,1.000-2.000,Kurang,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,DASAR,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,MENENGAH,DASAR,5.000-20.000,Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Kimia,MAS,IPA,MENENGAH,DASAR,5.000-20.000,Baik,Sangat Memuaskan
2016,Laki-laki,Kimia,SMAN,IPA,MENENGAH,TINGGI,1.000-2.000,Kurang,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,DASAR,DASAR,100-500,Sangat Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,DASAR,DASAR,1.000-2.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,Kimia,SMAN,IPA,DASAR,DASAR,500-1.000,Kurang,Sangat Memuaskan
2016,Laki-laki,Kimia,SMAN,IPA,MENENGAH,DASAR,100-500,Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,Kimia,SMAN,IPA,TINGGI,TINGGI,5.000-20.000,Baik,Sangat Memuaskan
2016,Laki-laki,Kimia,SMAN,IPA,TINGGI,DASAR,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,Kimia,SMAN,IPA,TINGGI,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,MENENGAH,MENENGAH,1.000-2.000,Baik,Sangat Memuaskan
2016,Perempuan,Kimia,SMAN,IPA,MENENGAH,TINGGI,1.000-2.000,Baik,Sangat Memuaskan
2016,Perempuan,Matematika,SMKN,TEKNIK,TINGGI,DASAR,500-1.000,Kurang,Sangat Memuaskan
2016,Laki-laki,Matematika,SMAN,IPS,MENENGAH,MENENGAH,5.000-20.000,Baik,Sangat Memuaskan
2016,Laki-laki,Matematika,SMAS,IPA,MENENGAH,MENENGAH,100-500,Sangat Baik,Sangat Memuaskan
2016,Perempuan,Matematika,SMKN,EKONOMI,MENENGAH,TINGGI,1.000-2.000,Baik,Sangat Memuaskan
2016,Perempuan,Matematika,SMAN,IPS,MENENGAH,DASAR,500-1.000,Sangat Baik,Sangat Memuaskan
2016,Perempuan,Matematika,SMAN,IPA,DASAR,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Arsitektur,SMAS,IPS,TINGGI,TINGGI,5.000-20.000,Kurang,Cukup
2016,Perempuan,Arsitektur,MAS,IPS,MENENGAH,MENENGAH,2.000-5.000,Kurang,Memuaskan
2016,Laki-laki,Arsitektur,MAS,IPS,TINGGI,TINGGI,1.000-2.000,Kurang,Cukup
2016,Laki-laki,Arsitektur,SMAS,IPS,MENENGAH,MENENGAH,500-1.000,Kurang,Cukup
2016,Laki-laki,Arsitektur,SMAN,IPA,MENENGAH,DASAR,500-1.000,Kurang,Sangat Memuaskan
2016,Laki-laki,Arsitektur,MAS,IPS,DASAR,DASAR,500-1.000,Baik,Memuaskan
2016,Laki-laki,Arsitektur,MAN,IPA,TINGGI,TINGGI,1.000-2.000,Baik,Sangat Memuaskan
2016,Perempuan,Arsitektur,SMAN,IPA,MENENGAH,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Arsitektur,MAN,IPA,TINGGI,MENENGAH,1.000-2.000,Kurang,Sangat Memuaskan
2016,Laki-laki,Arsitektur,MAS,IPS,MENENGAH,MENENGAH,500-1.000,Baik,Cukup
2016,Perempuan,Arsitektur,SMKN,TEKNIK,TINGGI,MENENGAH,500-1.000,Baik,Sangat Memuaskan
2016,Perempuan,Arsitektur,SMAN,IPA,MENENGAH,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,TINGGI,MENENGAH,1.000-2.000,Kurang,Sangat Memuaskan
2016,Laki-laki,TI,SMKN,TEKNIK,MENENGAH,MENENGAH,2.000-5.000,Baik,Memuaskan
2016,Laki-laki,TI,MAS,IPS,TINGGI,TINGGI,5.000-20.000,Kurang,Memuaskan
2016,Laki-laki,TI,MAS,IPS,MENENGAH,MENENGAH,1.000-2.000,Kurang,Memuaskan
2016,Laki-laki,TI,SMKN,TEKNIK,MENENGAH,MENENGAH,1.000-2.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,MAS,IPA,MENENGAH,TINGGI,1.000-2.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,MAS,IPA,MENENGAH,MENENGAH,1.000-2.000,Cukup,Sangat Memuaskan
2016,Laki-laki,TI,SMAS,IPA,MENENGAH,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,MENENGAH,TINGGI,1.000-2.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,TI,MAS,IPS,MENENGAH,MENENGAH,1.000-2.000,Baik,Memuaskan
2016,Laki-laki,TI,MAS,IPA,MENENGAH,MENENGAH,1.000-2.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPS,DASAR,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Sangat Baik,Sangat Memuaskan
2016,Perempuan,TI,SMAN,IPA,MENENGAH,MENENGAH,1.000-2.000,Baik,Sangat Memuaskan
2016,Perempuan,TI,SMKN,TEKNIK,TINGGI,TINGGI,5.000-20.000,Kurang,Sangat Memuaskan
2016,Perempuan,TI,SMAN,IPA,MENENGAH,DASAR,100-500,Kurang,Sangat Memuaskan
2016,Laki-laki,TI,SMKS,TEKNIK,MENENGAH,TINGGI,1.000-2.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMKN,TEKNIK,TINGGI,MENENGAH,500-1.000,Kurang,Sangat Memuaskan
2016,Perempuan,TI,SMAN,IPA,DASAR,MENENGAH,500-1.000,Kurang,Sangat Memuaskan
2016,Perempuan,TI,MAN,IPA,DASAR,DASAR,500-1.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,MENENGAH,DASAR,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPS,TINGGI,TINGGI,500-1.000,Kurang,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,MENENGAH,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,MENENGAH,MENENGAH,1.000-2.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,TI,MAS,IPS,MENENGAH,DASAR,500-1.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,MENENGAH,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPA,TINGGI,TINGGI,1.000-2.000,Baik,Sangat Memuaskan
2016,Laki-laki,TI,SMAN,IPS,TINGGI,MENENGAH,500-1.000,Baik,Sangat Memuaskan
2016,Laki-laki,Biologi,SMAS,IPA,MENENGAH,MENENGAH,2.000-5.000,Cukup,Sangat Memuaskan
2016,Laki-laki,Biologi,SMAN,IPA,DASAR,MENENGAH,500-1.000,Kurang,Sangat Memuaskan
2016,Laki-laki,Biologi,SMAN,IPA,MENENGAH,TINGGI,2.000-5.000,Sangat Baik,Sangat Memuaskan
2016,Perempuan,Biologi,SMAN,IPA,TINGGI,MENENGAH,1.000-2.000,Sangat Baik,Sangat Memuaskan
2016,Laki-laki,Biologi,SMKN,EKONOMI,MENENGAH,MENENGAH,1.000-2.000,Kurang,Sangat Memuaskan
2016,Perempuan,Biologi,SMAN,IPA,DASAR,TINGGI,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Biologi,SMAN,IPA,DASAR,MENENGAH,2.000-5.000,Baik,Sangat Memuaskan
2016,Perempuan,Biologi,SMAS,IPA,DASAR,DASAR,500-1.000,Baik,Sangat Memuaskan
